"Código","Unidade Territorial","UF","Referência","Quantidade de pessoas do sexo masculino inscritas no Cadastro Único","Quantidade de pessoas do sexo feminino inscritas no Cadastro Único"
"210015","ÁGUA DOCE DO MARANHÃO","MA","12/2021","4444","5673"
"210015","ÁGUA DOCE DO MARANHÃO","MA","01/2021","4323","5470"
"210015","ÁGUA DOCE DO MARANHÃO","MA","03/2021","4316","5513"
"210015","ÁGUA DOCE DO MARANHÃO","MA","04/2021","4320","5514"
"210015","ÁGUA DOCE DO MARANHÃO","MA","02/2021","4316","5486"
"210015","ÁGUA DOCE DO MARANHÃO","MA","05/2021","4325","5519"
"210015","ÁGUA DOCE DO MARANHÃO","MA","09/2021","4452","5645"
"210015","ÁGUA DOCE DO MARANHÃO","MA","07/2022","4453","5655"
"210015","ÁGUA DOCE DO MARANHÃO","MA","03/2022","4484","5704"
"210015","ÁGUA DOCE DO MARANHÃO","MA","08/2022","4428","5623"
"210015","ÁGUA DOCE DO MARANHÃO","MA","11/2022","4441","5639"
"210015","ÁGUA DOCE DO MARANHÃO","MA","12/2022","4475","5657"
"210015","ÁGUA DOCE DO MARANHÃO","MA","01/2022","4437","5677"
"210015","ÁGUA DOCE DO MARANHÃO","MA","02/2022","4468","5711"
"210015","ÁGUA DOCE DO MARANHÃO","MA","09/2022","4417","5612"
"210015","ÁGUA DOCE DO MARANHÃO","MA","04/2022","4466","5691"
"210015","ÁGUA DOCE DO MARANHÃO","MA","10/2022","4462","5641"
"210015","ÁGUA DOCE DO MARANHÃO","MA","05/2022","4464","5677"
"210015","ÁGUA DOCE DO MARANHÃO","MA","06/2022","4454","5659"
"210015","ÁGUA DOCE DO MARANHÃO","MA","01/2023","4499","5667"
"210015","ÁGUA DOCE DO MARANHÃO","MA","04/2023","4443","5611"
"210015","ÁGUA DOCE DO MARANHÃO","MA","06/2023","4439","5607"
"210015","ÁGUA DOCE DO MARANHÃO","MA","05/2023","4432","5596"
"210015","ÁGUA DOCE DO MARANHÃO","MA","08/2023","4457","5659"
"210015","ÁGUA DOCE DO MARANHÃO","MA","09/2023","4471","5681"
"210015","ÁGUA DOCE DO MARANHÃO","MA","11/2023","4507","5684"
"210015","ÁGUA DOCE DO MARANHÃO","MA","02/2023","4505","5705"
"210015","ÁGUA DOCE DO MARANHÃO","MA","12/2023","4512","5677"
"210015","ÁGUA DOCE DO MARANHÃO","MA","03/2023","4511","5707"
"210015","ÁGUA DOCE DO MARANHÃO","MA","07/2023","4466","5643"
"210015","ÁGUA DOCE DO MARANHÃO","MA","10/2023","4482","5677"
"210015","ÁGUA DOCE DO MARANHÃO","MA","02/2024","4419","5633"
"210015","ÁGUA DOCE DO MARANHÃO","MA","04/2024","4428","5598"
"210015","ÁGUA DOCE DO MARANHÃO","MA","06/2024","4441","5605"
"210015","ÁGUA DOCE DO MARANHÃO","MA","07/2024","4387","5520"
"210015","ÁGUA DOCE DO MARANHÃO","MA","09/2024","4348","5465"
"210015","ÁGUA DOCE DO MARANHÃO","MA","01/2024","4431","5615"
"210015","ÁGUA DOCE DO MARANHÃO","MA","10/2024","4378","5497"
"210015","ÁGUA DOCE DO MARANHÃO","MA","11/2024","4390","5496"
"210015","ÁGUA DOCE DO MARANHÃO","MA","12/2024","4402","5519"
"210015","ÁGUA DOCE DO MARANHÃO","MA","03/2024","4415","5600"
"210015","ÁGUA DOCE DO MARANHÃO","MA","05/2024","4433","5596"
"210015","ÁGUA DOCE DO MARANHÃO","MA","08/2024","4378","5510"
"210015","ÁGUA DOCE DO MARANHÃO","MA","05/2025","4298","5497"
"210015","ÁGUA DOCE DO MARANHÃO","MA","09/2025","4190","5402"
"210015","ÁGUA DOCE DO MARANHÃO","MA","12/2025","4230","5453"
"210015","ÁGUA DOCE DO MARANHÃO","MA","10/2025","4211","5404"
"210015","ÁGUA DOCE DO MARANHÃO","MA","06/2025","4294","5510"
"210015","ÁGUA DOCE DO MARANHÃO","MA","11/2025","4211","5426"
"210015","ÁGUA DOCE DO MARANHÃO","MA","07/2025","4258","5503"
"210015","ÁGUA DOCE DO MARANHÃO","MA","02/2025","4335","5458"
"210015","ÁGUA DOCE DO MARANHÃO","MA","01/2025","4373","5466"
"210015","ÁGUA DOCE DO MARANHÃO","MA","08/2025","4220","5456"
"210015","ÁGUA DOCE DO MARANHÃO","MA","03/2025","4333","5468"
"210020","ALCÂNTARA","MA","03/2025","8432","8749"
"210020","ALCÂNTARA","MA","09/2012","8691","9455"
"210020","ALCÂNTARA","MA","10/2012","8691","9471"
"210020","ALCÂNTARA","MA","11/2012","8710","9498"
"210020","ALCÂNTARA","MA","12/2012","8703","9520"
"210020","ALCÂNTARA","MA","11/2013","8642","9569"
"210020","ALCÂNTARA","MA","10/2013","8588","9506"
"210020","ALCÂNTARA","MA","12/2013","8634","9561"
"210020","ALCÂNTARA","MA","08/2013","8549","9478"
"210020","ALCÂNTARA","MA","09/2013","8569","9496"
"210020","ALCÂNTARA","MA","06/2013","8520","9430"
"210020","ALCÂNTARA","MA","07/2013","8558","9468"
"210020","ALCÂNTARA","MA","05/2013","8529","9415"
"210020","ALCÂNTARA","MA","04/2013","8536","9420"
"210020","ALCÂNTARA","MA","03/2013","8598","9447"
"210020","ALCÂNTARA","MA","02/2013","8700","9513"
"210020","ALCÂNTARA","MA","01/2013","8702","9516"
"210020","ALCÂNTARA","MA","11/2014","8943","9885"
"210020","ALCÂNTARA","MA","10/2014","8923","9870"
"210020","ALCÂNTARA","MA","12/2014","8964","9910"
"210020","ALCÂNTARA","MA","09/2014","8898","9858"
"210020","ALCÂNTARA","MA","08/2014","8906","9856"
"210020","ALCÂNTARA","MA","07/2014","8850","9816"
"210020","ALCÂNTARA","MA","02/2014","8660","9613"
"210020","ALCÂNTARA","MA","03/2014","8665","9652"
"210020","ALCÂNTARA","MA","06/2014","8768","9754"
"210020","ALCÂNTARA","MA","05/2014","8744","9715"
"210020","ALCÂNTARA","MA","04/2014","8692","9663"
"210020","ALCÂNTARA","MA","01/2014","8665","9591"
"210020","ALCÂNTARA","MA","11/2015","7910","9083"
"210020","ALCÂNTARA","MA","02/2015","8059","9142"
"210020","ALCÂNTARA","MA","09/2015","7897","9044"
"210020","ALCÂNTARA","MA","12/2015","7926","9100"
"210020","ALCÂNTARA","MA","03/2015","8066","9158"
"210020","ALCÂNTARA","MA","10/2015","7903","9062"
"210020","ALCÂNTARA","MA","01/2015","8039","9129"
"210020","ALCÂNTARA","MA","07/2015","7879","9009"
"210020","ALCÂNTARA","MA","04/2015","8079","9168"
"210020","ALCÂNTARA","MA","06/2015","8078","9174"
"210020","ALCÂNTARA","MA","05/2015","8084","9168"
"210020","ALCÂNTARA","MA","08/2015","7891","9020"
"210020","ALCÂNTARA","MA","08/2016","7995","9138"
"210020","ALCÂNTARA","MA","07/2016","7997","9135"
"210020","ALCÂNTARA","MA","11/2016","8041","9209"
"210020","ALCÂNTARA","MA","02/2016","7875","9079"
"210020","ALCÂNTARA","MA","03/2016","7923","9115"
"210020","ALCÂNTARA","MA","12/2016","7751","8905"
"210020","ALCÂNTARA","MA","01/2016","7866","9068"
"210020","ALCÂNTARA","MA","04/2016","7961","9136"
"210020","ALCÂNTARA","MA","09/2016","8033","9205"
"210020","ALCÂNTARA","MA","05/2016","7992","9143"
"210020","ALCÂNTARA","MA","10/2016","8049","9216"
"210020","ALCÂNTARA","MA","06/2016","7987","9127"
"210020","ALCÂNTARA","MA","04/2017","7899","9045"
"210020","ALCÂNTARA","MA","08/2017","7982","9118"
"210020","ALCÂNTARA","MA","09/2017","7611","8740"
"210020","ALCÂNTARA","MA","02/2017","7745","8918"
"210020","ALCÂNTARA","MA","05/2017","7953","9092"
"210020","ALCÂNTARA","MA","03/2017","7823","8997"
"210020","ALCÂNTARA","MA","01/2017","7740","8896"
"210020","ALCÂNTARA","MA","11/2017","7841","8905"
"210020","ALCÂNTARA","MA","10/2017","7714","8797"
"210020","ALCÂNTARA","MA","06/2017","7952","9112"
"210020","ALCÂNTARA","MA","07/2017","7970","9120"
"210020","ALCÂNTARA","MA","12/2017","7909","8970"
"210020","ALCÂNTARA","MA","03/2018","7933","8956"
"210020","ALCÂNTARA","MA","07/2018","8178","9072"
"210020","ALCÂNTARA","MA","11/2018","8198","8989"
"210020","ALCÂNTARA","MA","12/2018","8206","8949"
"210020","ALCÂNTARA","MA","01/2018","7973","9027"
"210020","ALCÂNTARA","MA","04/2018","8005","9016"
"210020","ALCÂNTARA","MA","08/2018","8068","8938"
"210020","ALCÂNTARA","MA","02/2018","8013","9077"
"210020","ALCÂNTARA","MA","05/2018","8090","9041"
"210020","ALCÂNTARA","MA","06/2018","8149","9058"
"210020","ALCÂNTARA","MA","09/2018","8094","8935"
"210020","ALCÂNTARA","MA","10/2018","8161","8975"
"210020","ALCÂNTARA","MA","05/2019","8297","8918"
"210020","ALCÂNTARA","MA","01/2019","8227","8946"
"210020","ALCÂNTARA","MA","09/2019","8367","8853"
"210020","ALCÂNTARA","MA","10/2019","8424","8873"
"210020","ALCÂNTARA","MA","08/2012","8644","9400"
"210020","ALCÂNTARA","MA","11/2019","8453","8887"
"210020","ALCÂNTARA","MA","06/2019","8327","8933"
"210020","ALCÂNTARA","MA","02/2019","8254","8951"
"210020","ALCÂNTARA","MA","12/2019","8508","8909"
"210020","ALCÂNTARA","MA","03/2019","8268","8942"
"210020","ALCÂNTARA","MA","04/2019","8256","8880"
"210020","ALCÂNTARA","MA","07/2019","8334","8926"
"210020","ALCÂNTARA","MA","08/2019","8407","8953"
"210020","ALCÂNTARA","MA","05/2020","8467","8855"
"210020","ALCÂNTARA","MA","09/2020","8429","8874"
"210020","ALCÂNTARA","MA","10/2020","8420","8889"
"210020","ALCÂNTARA","MA","12/2020","8354","8803"
"210020","ALCÂNTARA","MA","02/2020","8455","8819"
"210020","ALCÂNTARA","MA","03/2020","8463","8844"
"210020","ALCÂNTARA","MA","06/2020","8459","8861"
"210020","ALCÂNTARA","MA","01/2020","8530","8919"
"210020","ALCÂNTARA","MA","11/2020","8337","8791"
"210020","ALCÂNTARA","MA","04/2020","8469","8845"
"210020","ALCÂNTARA","MA","07/2020","8453","8863"
"210020","ALCÂNTARA","MA","08/2020","8476","8881"
"210020","ALCÂNTARA","MA","06/2021","8431","8902"
"210020","ALCÂNTARA","MA","07/2021","8460","8931"
"210020","ALCÂNTARA","MA","08/2021","8492","8947"
"210020","ALCÂNTARA","MA","12/2021","8566","9047"
"210020","ALCÂNTARA","MA","01/2021","8365","8815"
"210020","ALCÂNTARA","MA","04/2021","8420","8870"
"210020","ALCÂNTARA","MA","02/2021","8398","8838"
"210020","ALCÂNTARA","MA","03/2021","8412","8852"
"210020","ALCÂNTARA","MA","10/2021","8514","8971"
"210020","ALCÂNTARA","MA","11/2021","8526","9002"
"210020","ALCÂNTARA","MA","05/2021","8427","8886"
"210020","ALCÂNTARA","MA","09/2021","8506","8972"
"210020","ALCÂNTARA","MA","07/2022","8775","9140"
"210020","ALCÂNTARA","MA","03/2022","8708","9117"
"210020","ALCÂNTARA","MA","08/2022","8872","9202"
"210020","ALCÂNTARA","MA","11/2022","9553","9465"
"210020","ALCÂNTARA","MA","12/2022","9629","9499"
"210020","ALCÂNTARA","MA","01/2022","8594","9062"
"210020","ALCÂNTARA","MA","02/2022","8685","9110"
"210020","ALCÂNTARA","MA","09/2022","9112","9308"
"210020","ALCÂNTARA","MA","04/2022","8729","9130"
"210020","ALCÂNTARA","MA","10/2022","9439","9427"
"210020","ALCÂNTARA","MA","05/2022","8713","9135"
"210020","ALCÂNTARA","MA","06/2022","8705","9122"
"210020","ALCÂNTARA","MA","03/2023","9615","9492"
"210020","ALCÂNTARA","MA","04/2023","9409","9347"
"210020","ALCÂNTARA","MA","01/2023","9637","9504"
"210020","ALCÂNTARA","MA","06/2023","9313","9309"
"210020","ALCÂNTARA","MA","05/2023","9318","9316"
"210020","ALCÂNTARA","MA","07/2023","9321","9309"
"210020","ALCÂNTARA","MA","08/2023","9321","9317"
"210020","ALCÂNTARA","MA","09/2023","9317","9332"
"210020","ALCÂNTARA","MA","10/2023","9308","9323"
"210020","ALCÂNTARA","MA","02/2023","9634","9498"
"210020","ALCÂNTARA","MA","12/2023","9266","9339"
"210020","ALCÂNTARA","MA","11/2023","9300","9349"
"210020","ALCÂNTARA","MA","02/2024","9136","9201"
"210020","ALCÂNTARA","MA","03/2024","9131","9215"
"210020","ALCÂNTARA","MA","01/2024","9159","9243"
"210020","ALCÂNTARA","MA","04/2024","9122","9220"
"210020","ALCÂNTARA","MA","06/2024","9092","9192"
"210020","ALCÂNTARA","MA","07/2024","8861","8973"
"210020","ALCÂNTARA","MA","08/2024","8857","8976"
"210020","ALCÂNTARA","MA","09/2024","8705","8889"
"210020","ALCÂNTARA","MA","05/2024","9095","9205"
"210020","ALCÂNTARA","MA","10/2024","8621","8873"
"210020","ALCÂNTARA","MA","11/2024","8591","8868"
"210020","ALCÂNTARA","MA","12/2024","8573","8859"
"210020","ALCÂNTARA","MA","05/2025","8394","8802"
"210020","ALCÂNTARA","MA","09/2025","8350","8687"
"210020","ALCÂNTARA","MA","12/2025","8347","8656"
"210020","ALCÂNTARA","MA","10/2025","8382","8702"
"210020","ALCÂNTARA","MA","11/2025","8390","8708"
"210020","ALCÂNTARA","MA","06/2025","8417","8799"
"210020","ALCÂNTARA","MA","07/2025","8386","8752"
"210020","ALCÂNTARA","MA","02/2025","8455","8756"
"210020","ALCÂNTARA","MA","01/2025","8497","8763"
"210020","ALCÂNTARA","MA","08/2025","8327","8688"
"210030","ALDEIAS ALTAS","MA","12/2015","8549","9834"
"210030","ALDEIAS ALTAS","MA","08/2012","8933","9993"
"210030","ALDEIAS ALTAS","MA","09/2012","8971","10076"
"210030","ALDEIAS ALTAS","MA","10/2012","9005","10132"
"210030","ALDEIAS ALTAS","MA","11/2012","9041","10166"
"210030","ALDEIAS ALTAS","MA","12/2012","9100","10218"
"210030","ALDEIAS ALTAS","MA","11/2013","9254","10487"
"210030","ALDEIAS ALTAS","MA","10/2013","9243","10445"
"210030","ALDEIAS ALTAS","MA","12/2013","9269","10489"
"210030","ALDEIAS ALTAS","MA","08/2013","9239","10417"
"210030","ALDEIAS ALTAS","MA","09/2013","9230","10404"
"210030","ALDEIAS ALTAS","MA","07/2013","9232","10373"
"210030","ALDEIAS ALTAS","MA","06/2013","9181","10307"
"210030","ALDEIAS ALTAS","MA","05/2013","9178","10296"
"210030","ALDEIAS ALTAS","MA","04/2013","9140","10266"
"210030","ALDEIAS ALTAS","MA","03/2013","9120","10220"
"210030","ALDEIAS ALTAS","MA","02/2013","9131","10266"
"210030","ALDEIAS ALTAS","MA","01/2013","9110","10248"
"210030","ALDEIAS ALTAS","MA","11/2014","9286","10496"
"210030","ALDEIAS ALTAS","MA","10/2014","9276","10486"
"210030","ALDEIAS ALTAS","MA","12/2014","9308","10521"
"210030","ALDEIAS ALTAS","MA","09/2014","9290","10490"
"210030","ALDEIAS ALTAS","MA","08/2014","9299","10486"
"210030","ALDEIAS ALTAS","MA","07/2014","9297","10483"
"210030","ALDEIAS ALTAS","MA","02/2014","9250","10475"
"210030","ALDEIAS ALTAS","MA","03/2014","9249","10448"
"210030","ALDEIAS ALTAS","MA","06/2014","9265","10458"
"210030","ALDEIAS ALTAS","MA","05/2014","9232","10427"
"210030","ALDEIAS ALTAS","MA","04/2014","9254","10444"
"210030","ALDEIAS ALTAS","MA","01/2014","9260","10486"
"210030","ALDEIAS ALTAS","MA","11/2015","8535","9813"
"210030","ALDEIAS ALTAS","MA","02/2015","8732","10007"
"210030","ALDEIAS ALTAS","MA","07/2015","8515","9811"
"210030","ALDEIAS ALTAS","MA","08/2015","8526","9819"
"210030","ALDEIAS ALTAS","MA","09/2015","8515","9810"
"210030","ALDEIAS ALTAS","MA","03/2015","8753","10011"
"210030","ALDEIAS ALTAS","MA","10/2015","8527","9822"
"210030","ALDEIAS ALTAS","MA","04/2015","8738","10002"
"210030","ALDEIAS ALTAS","MA","01/2015","8723","9994"
"210030","ALDEIAS ALTAS","MA","05/2015","8767","10039"
"210030","ALDEIAS ALTAS","MA","06/2015","8777","10044"
"210030","ALDEIAS ALTAS","MA","07/2016","8432","9794"
"210030","ALDEIAS ALTAS","MA","11/2016","8429","9851"
"210030","ALDEIAS ALTAS","MA","02/2016","8425","9742"
"210030","ALDEIAS ALTAS","MA","08/2016","8441","9815"
"210030","ALDEIAS ALTAS","MA","03/2016","8429","9758"
"210030","ALDEIAS ALTAS","MA","12/2016","8034","9479"
"210030","ALDEIAS ALTAS","MA","01/2016","8432","9742"
"210030","ALDEIAS ALTAS","MA","09/2016","8441","9832"
"210030","ALDEIAS ALTAS","MA","05/2016","8430","9764"
"210030","ALDEIAS ALTAS","MA","04/2016","8424","9752"
"210030","ALDEIAS ALTAS","MA","06/2016","8427","9775"
"210030","ALDEIAS ALTAS","MA","10/2016","8430","9845"
"210030","ALDEIAS ALTAS","MA","04/2017","8036","9483"
"210030","ALDEIAS ALTAS","MA","09/2017","7454","9007"
"210030","ALDEIAS ALTAS","MA","02/2017","8043","9502"
"210030","ALDEIAS ALTAS","MA","01/2017","8036","9490"
"210030","ALDEIAS ALTAS","MA","10/2017","7480","9040"
"210030","ALDEIAS ALTAS","MA","05/2017","8038","9486"
"210030","ALDEIAS ALTAS","MA","06/2017","8016","9495"
"210030","ALDEIAS ALTAS","MA","11/2017","7527","9086"
"210030","ALDEIAS ALTAS","MA","08/2017","8025","9564"
"210030","ALDEIAS ALTAS","MA","03/2017","8038","9489"
"210030","ALDEIAS ALTAS","MA","07/2017","8028","9541"
"210030","ALDEIAS ALTAS","MA","12/2017","7563","9118"
"210030","ALDEIAS ALTAS","MA","07/2018","7469","8997"
"210030","ALDEIAS ALTAS","MA","11/2018","7289","8842"
"210030","ALDEIAS ALTAS","MA","01/2018","7592","9140"
"210030","ALDEIAS ALTAS","MA","04/2018","7363","8907"
"210030","ALDEIAS ALTAS","MA","03/2018","7365","8887"
"210030","ALDEIAS ALTAS","MA","08/2018","7222","8746"
"210030","ALDEIAS ALTAS","MA","02/2018","7602","9138"
"210030","ALDEIAS ALTAS","MA","12/2018","7128","8656"
"210030","ALDEIAS ALTAS","MA","05/2018","7431","8954"
"210030","ALDEIAS ALTAS","MA","06/2018","7457","8984"
"210030","ALDEIAS ALTAS","MA","09/2018","7245","8756"
"210030","ALDEIAS ALTAS","MA","10/2018","7274","8825"
"210030","ALDEIAS ALTAS","MA","05/2019","7195","8721"
"210030","ALDEIAS ALTAS","MA","01/2019","7202","8734"
"210030","ALDEIAS ALTAS","MA","09/2019","7093","8641"
"210030","ALDEIAS ALTAS","MA","10/2019","7146","8662"
"210030","ALDEIAS ALTAS","MA","11/2019","7189","8703"
"210030","ALDEIAS ALTAS","MA","06/2019","7243","8772"
"210030","ALDEIAS ALTAS","MA","02/2019","7231","8769"
"210030","ALDEIAS ALTAS","MA","12/2019","7221","8748"
"210030","ALDEIAS ALTAS","MA","03/2019","7235","8766"
"210030","ALDEIAS ALTAS","MA","04/2019","7154","8662"
"210030","ALDEIAS ALTAS","MA","07/2019","7260","8797"
"210030","ALDEIAS ALTAS","MA","08/2019","7304","8848"
"210030","ALDEIAS ALTAS","MA","05/2020","7044","8494"
"210030","ALDEIAS ALTAS","MA","09/2020","7051","8498"
"210030","ALDEIAS ALTAS","MA","10/2020","7055","8501"
"210030","ALDEIAS ALTAS","MA","12/2020","6916","8341"
"210030","ALDEIAS ALTAS","MA","03/2020","7036","8484"
"210030","ALDEIAS ALTAS","MA","06/2020","7043","8491"
"210030","ALDEIAS ALTAS","MA","02/2020","7009","8470"
"210030","ALDEIAS ALTAS","MA","01/2020","7241","8771"
"210030","ALDEIAS ALTAS","MA","11/2020","6906","8322"
"210030","ALDEIAS ALTAS","MA","04/2020","7033","8483"
"210030","ALDEIAS ALTAS","MA","07/2020","7039","8491"
"210030","ALDEIAS ALTAS","MA","08/2020","7050","8496"
"210030","ALDEIAS ALTAS","MA","06/2021","6942","8359"
"210030","ALDEIAS ALTAS","MA","07/2021","6951","8380"
"210030","ALDEIAS ALTAS","MA","08/2021","6956","8408"
"210030","ALDEIAS ALTAS","MA","10/2021","6983","8442"
"210030","ALDEIAS ALTAS","MA","11/2021","7029","8494"
"210030","ALDEIAS ALTAS","MA","12/2021","7052","8503"
"210030","ALDEIAS ALTAS","MA","01/2021","6921","8346"
"210030","ALDEIAS ALTAS","MA","03/2021","6916","8340"
"210030","ALDEIAS ALTAS","MA","04/2021","6930","8358"
"210030","ALDEIAS ALTAS","MA","02/2021","6913","8333"
"210030","ALDEIAS ALTAS","MA","05/2021","6946","8363"
"210030","ALDEIAS ALTAS","MA","09/2021","6974","8444"
"210030","ALDEIAS ALTAS","MA","07/2022","7149","8631"
"210030","ALDEIAS ALTAS","MA","03/2022","7080","8549"
"210030","ALDEIAS ALTAS","MA","08/2022","7178","8672"
"210030","ALDEIAS ALTAS","MA","11/2022","7247","8758"
"210030","ALDEIAS ALTAS","MA","12/2022","7280","8779"
"210030","ALDEIAS ALTAS","MA","01/2022","7041","8488"
"210030","ALDEIAS ALTAS","MA","02/2022","7058","8531"
"210030","ALDEIAS ALTAS","MA","09/2022","7191","8694"
"210030","ALDEIAS ALTAS","MA","04/2022","7094","8561"
"210030","ALDEIAS ALTAS","MA","10/2022","7224","8746"
"210030","ALDEIAS ALTAS","MA","05/2022","7095","8585"
"210030","ALDEIAS ALTAS","MA","06/2022","7107","8593"
"210030","ALDEIAS ALTAS","MA","01/2023","7302","8796"
"210030","ALDEIAS ALTAS","MA","03/2023","7333","8835"
"210030","ALDEIAS ALTAS","MA","04/2023","7248","8712"
"210030","ALDEIAS ALTAS","MA","06/2023","7329","8770"
"210030","ALDEIAS ALTAS","MA","05/2023","7292","8720"
"210030","ALDEIAS ALTAS","MA","07/2023","7368","8839"
"210030","ALDEIAS ALTAS","MA","08/2023","7388","8910"
"210030","ALDEIAS ALTAS","MA","09/2023","7448","8969"
"210030","ALDEIAS ALTAS","MA","12/2023","7512","9017"
"210030","ALDEIAS ALTAS","MA","02/2023","7324","8834"
"210030","ALDEIAS ALTAS","MA","10/2023","7466","8978"
"210030","ALDEIAS ALTAS","MA","11/2023","7491","8986"
"210030","ALDEIAS ALTAS","MA","02/2024","7428","8952"
"210030","ALDEIAS ALTAS","MA","06/2024","7459","9077"
"210030","ALDEIAS ALTAS","MA","07/2024","7315","8883"
"210030","ALDEIAS ALTAS","MA","08/2024","7314","8905"
"210030","ALDEIAS ALTAS","MA","09/2024","7166","8764"
"210030","ALDEIAS ALTAS","MA","01/2024","7422","8944"
"210030","ALDEIAS ALTAS","MA","05/2024","7431","9024"
"210030","ALDEIAS ALTAS","MA","10/2024","7199","8822"
"210030","ALDEIAS ALTAS","MA","11/2024","7216","8863"
"210030","ALDEIAS ALTAS","MA","12/2024","7250","8901"
"210030","ALDEIAS ALTAS","MA","03/2024","7424","8959"
"210030","ALDEIAS ALTAS","MA","04/2024","7422","8990"
"210030","ALDEIAS ALTAS","MA","09/2025","7140","8947"
"210030","ALDEIAS ALTAS","MA","12/2025","7197","9043"
"210030","ALDEIAS ALTAS","MA","10/2025","7146","8984"
"210030","ALDEIAS ALTAS","MA","11/2025","7158","8997"
"210030","ALDEIAS ALTAS","MA","06/2025","7179","8954"
"210030","ALDEIAS ALTAS","MA","07/2025","7194","8956"
"210030","ALDEIAS ALTAS","MA","02/2025","7135","8794"
"210030","ALDEIAS ALTAS","MA","01/2025","7208","8861"
"210030","ALDEIAS ALTAS","MA","05/2025","7147","8894"
"210030","ALDEIAS ALTAS","MA","08/2025","7141","8929"
"210030","ALDEIAS ALTAS","MA","03/2025","7130","8807"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2012","2637","3132"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2025","2338","2741"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2025","2399","2816"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2025","2386","2803"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2025","2360","2776"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2025","2378","2795"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2025","2402","2806"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2025","2324","2689"
