"Código","Unidade Territorial","UF","Referência","Quantidade total de famílias inscritas no Cadastro Único"
"210970","SAMBAÍBA","MA","09/2018","1235"
"210970","SAMBAÍBA","MA","10/2018","1268"
"210970","SAMBAÍBA","MA","05/2019","1259"
"210970","SAMBAÍBA","MA","09/2019","1256"
"210970","SAMBAÍBA","MA","01/2019","1240"
"210970","SAMBAÍBA","MA","10/2019","1272"
"210970","SAMBAÍBA","MA","11/2019","1303"
"210970","SAMBAÍBA","MA","06/2019","1276"
"210970","SAMBAÍBA","MA","02/2019","1253"
"210970","SAMBAÍBA","MA","12/2019","1314"
"210970","SAMBAÍBA","MA","03/2019","1264"
"210970","SAMBAÍBA","MA","04/2019","1248"
"210970","SAMBAÍBA","MA","07/2019","1277"
"210970","SAMBAÍBA","MA","08/2019","1295"
"210970","SAMBAÍBA","MA","10/2020","1343"
"210970","SAMBAÍBA","MA","03/2020","1318"
"210970","SAMBAÍBA","MA","05/2020","1317"
"210970","SAMBAÍBA","MA","09/2020","1336"
"210970","SAMBAÍBA","MA","12/2020","1316"
"210970","SAMBAÍBA","MA","02/2020","1298"
"210970","SAMBAÍBA","MA","11/2020","1310"
"210970","SAMBAÍBA","MA","06/2020","1318"
"210970","SAMBAÍBA","MA","01/2020","1333"
"210970","SAMBAÍBA","MA","04/2020","1318"
"210970","SAMBAÍBA","MA","07/2020","1325"
"210970","SAMBAÍBA","MA","08/2020","1333"
"210970","SAMBAÍBA","MA","06/2021","1378"
"210970","SAMBAÍBA","MA","07/2021","1392"
"210970","SAMBAÍBA","MA","10/2021","1426"
"210970","SAMBAÍBA","MA","08/2021","1400"
"210970","SAMBAÍBA","MA","11/2021","1472"
"210970","SAMBAÍBA","MA","12/2021","1481"
"210970","SAMBAÍBA","MA","01/2021","1321"
"210970","SAMBAÍBA","MA","03/2021","1338"
"210970","SAMBAÍBA","MA","04/2021","1355"
"210970","SAMBAÍBA","MA","02/2021","1321"
"210970","SAMBAÍBA","MA","05/2021","1364"
"210970","SAMBAÍBA","MA","09/2021","1405"
"210970","SAMBAÍBA","MA","07/2022","1888"
"210970","SAMBAÍBA","MA","08/2022","1891"
"210970","SAMBAÍBA","MA","03/2022","1643"
"210970","SAMBAÍBA","MA","06/2022","1867"
"210970","SAMBAÍBA","MA","11/2022","2007"
"210970","SAMBAÍBA","MA","12/2022","2035"
"210970","SAMBAÍBA","MA","01/2022","1481"
"210970","SAMBAÍBA","MA","02/2022","1599"
"210970","SAMBAÍBA","MA","09/2022","1931"
"210970","SAMBAÍBA","MA","04/2022","1747"
"210970","SAMBAÍBA","MA","10/2022","1991"
"210970","SAMBAÍBA","MA","05/2022","1820"
"210970","SAMBAÍBA","MA","03/2023","2077"
"210970","SAMBAÍBA","MA","04/2023","2056"
"210970","SAMBAÍBA","MA","01/2023","2043"
"210970","SAMBAÍBA","MA","06/2023","2076"
"210970","SAMBAÍBA","MA","05/2023","2071"
"210970","SAMBAÍBA","MA","09/2023","2095"
"210970","SAMBAÍBA","MA","10/2023","2101"
"210970","SAMBAÍBA","MA","02/2023","2069"
"210970","SAMBAÍBA","MA","11/2023","2115"
"210970","SAMBAÍBA","MA","07/2023","2081"
"210970","SAMBAÍBA","MA","08/2023","2090"
"210970","SAMBAÍBA","MA","12/2023","2115"
"210970","SAMBAÍBA","MA","02/2024","2026"
"210970","SAMBAÍBA","MA","03/2024","2032"
"210970","SAMBAÍBA","MA","01/2024","2040"
"210970","SAMBAÍBA","MA","08/2024","1962"
"210970","SAMBAÍBA","MA","09/2024","1952"
"210970","SAMBAÍBA","MA","05/2024","1992"
"210970","SAMBAÍBA","MA","10/2024","1973"
"210970","SAMBAÍBA","MA","11/2024","1976"
"210970","SAMBAÍBA","MA","12/2024","2001"
"210970","SAMBAÍBA","MA","07/2024","1952"
"210970","SAMBAÍBA","MA","04/2024","2031"
"210970","SAMBAÍBA","MA","06/2024","1982"
"210970","SAMBAÍBA","MA","05/2025","1973"
"210970","SAMBAÍBA","MA","09/2025","1960"
"210970","SAMBAÍBA","MA","12/2025","1984"
"210970","SAMBAÍBA","MA","10/2025","1967"
"210970","SAMBAÍBA","MA","01/2025","1953"
"210970","SAMBAÍBA","MA","11/2025","1974"
"210970","SAMBAÍBA","MA","06/2025","1978"
"210970","SAMBAÍBA","MA","07/2025","1976"
"210970","SAMBAÍBA","MA","02/2025","1955"
"210975","SANTA FILOMENA DO MARANHÃO","MA","02/2025","1732"
"210975","SANTA FILOMENA DO MARANHÃO","MA","07/2025","1737"
"210975","SANTA FILOMENA DO MARANHÃO","MA","06/2025","1735"
"210975","SANTA FILOMENA DO MARANHÃO","MA","11/2025","1707"
"210975","SANTA FILOMENA DO MARANHÃO","MA","01/2025","1752"
"210975","SANTA FILOMENA DO MARANHÃO","MA","10/2025","1706"
"210975","SANTA FILOMENA DO MARANHÃO","MA","12/2025","1696"
"210975","SANTA FILOMENA DO MARANHÃO","MA","09/2025","1709"
"210975","SANTA FILOMENA DO MARANHÃO","MA","05/2025","1721"
"210975","SANTA FILOMENA DO MARANHÃO","MA","01/2024","1915"
"210975","SANTA FILOMENA DO MARANHÃO","MA","07/2024","1820"
"210975","SANTA FILOMENA DO MARANHÃO","MA","12/2024","1816"
"210975","SANTA FILOMENA DO MARANHÃO","MA","11/2024","1809"
"210975","SANTA FILOMENA DO MARANHÃO","MA","10/2024","1812"
"210975","SANTA FILOMENA DO MARANHÃO","MA","05/2024","1911"
"210975","SANTA FILOMENA DO MARANHÃO","MA","09/2024","1809"
"210975","SANTA FILOMENA DO MARANHÃO","MA","08/2024","1834"
"210975","SANTA FILOMENA DO MARANHÃO","MA","06/2024","1891"
"210975","SANTA FILOMENA DO MARANHÃO","MA","04/2024","1917"
"210975","SANTA FILOMENA DO MARANHÃO","MA","03/2024","1914"
"210975","SANTA FILOMENA DO MARANHÃO","MA","02/2024","1913"
"210975","SANTA FILOMENA DO MARANHÃO","MA","12/2023","1979"
"210975","SANTA FILOMENA DO MARANHÃO","MA","11/2023","1980"
"210975","SANTA FILOMENA DO MARANHÃO","MA","02/2023","2011"
"210975","SANTA FILOMENA DO MARANHÃO","MA","10/2023","1989"
"210975","SANTA FILOMENA DO MARANHÃO","MA","09/2023","1984"
"210975","SANTA FILOMENA DO MARANHÃO","MA","04/2023","1981"
"210975","SANTA FILOMENA DO MARANHÃO","MA","08/2023","1993"
"210975","SANTA FILOMENA DO MARANHÃO","MA","07/2023","1995"
"210975","SANTA FILOMENA DO MARANHÃO","MA","05/2023","1986"
"210975","SANTA FILOMENA DO MARANHÃO","MA","06/2023","1987"
"210975","SANTA FILOMENA DO MARANHÃO","MA","01/2023","2015"
"210975","SANTA FILOMENA DO MARANHÃO","MA","03/2023","2008"
"210975","SANTA FILOMENA DO MARANHÃO","MA","06/2022","2009"
"210975","SANTA FILOMENA DO MARANHÃO","MA","05/2022","1989"
"210975","SANTA FILOMENA DO MARANHÃO","MA","10/2022","2018"
"210975","SANTA FILOMENA DO MARANHÃO","MA","04/2022","1978"
"210975","SANTA FILOMENA DO MARANHÃO","MA","09/2022","2021"
"210975","SANTA FILOMENA DO MARANHÃO","MA","02/2022","1954"
"210975","SANTA FILOMENA DO MARANHÃO","MA","01/2022","1910"
"210975","SANTA FILOMENA DO MARANHÃO","MA","12/2022","2018"
"210975","SANTA FILOMENA DO MARANHÃO","MA","11/2022","2015"
"210975","SANTA FILOMENA DO MARANHÃO","MA","03/2022","1969"
"210975","SANTA FILOMENA DO MARANHÃO","MA","08/2022","2014"
"210975","SANTA FILOMENA DO MARANHÃO","MA","07/2022","2010"
"210975","SANTA FILOMENA DO MARANHÃO","MA","09/2021","1831"
"210975","SANTA FILOMENA DO MARANHÃO","MA","05/2021","1799"
"210975","SANTA FILOMENA DO MARANHÃO","MA","04/2021","1773"
"210975","SANTA FILOMENA DO MARANHÃO","MA","02/2021","1720"
"210975","SANTA FILOMENA DO MARANHÃO","MA","03/2021","1735"
"210975","SANTA FILOMENA DO MARANHÃO","MA","01/2021","1724"
"210975","SANTA FILOMENA DO MARANHÃO","MA","12/2021","1905"
"210975","SANTA FILOMENA DO MARANHÃO","MA","11/2021","1875"
"210975","SANTA FILOMENA DO MARANHÃO","MA","08/2021","1822"
"210975","SANTA FILOMENA DO MARANHÃO","MA","10/2021","1840"
"210975","SANTA FILOMENA DO MARANHÃO","MA","07/2021","1813"
"210975","SANTA FILOMENA DO MARANHÃO","MA","06/2021","1803"
"210975","SANTA FILOMENA DO MARANHÃO","MA","08/2020","1739"
"210975","SANTA FILOMENA DO MARANHÃO","MA","11/2020","1712"
"210975","SANTA FILOMENA DO MARANHÃO","MA","07/2020","1732"
"210975","SANTA FILOMENA DO MARANHÃO","MA","01/2020","1697"
"210975","SANTA FILOMENA DO MARANHÃO","MA","04/2020","1685"
"210975","SANTA FILOMENA DO MARANHÃO","MA","06/2020","1729"
"210975","SANTA FILOMENA DO MARANHÃO","MA","03/2020","1670"
"210975","SANTA FILOMENA DO MARANHÃO","MA","02/2020","1659"
"210975","SANTA FILOMENA DO MARANHÃO","MA","12/2020","1725"
"210975","SANTA FILOMENA DO MARANHÃO","MA","10/2020","1756"
"210975","SANTA FILOMENA DO MARANHÃO","MA","09/2020","1751"
"210975","SANTA FILOMENA DO MARANHÃO","MA","05/2020","1714"
"210975","SANTA FILOMENA DO MARANHÃO","MA","08/2019","1694"
"210975","SANTA FILOMENA DO MARANHÃO","MA","07/2019","1678"
"210975","SANTA FILOMENA DO MARANHÃO","MA","04/2019","1656"
"210975","SANTA FILOMENA DO MARANHÃO","MA","03/2019","1676"
"210975","SANTA FILOMENA DO MARANHÃO","MA","12/2019","1688"
"210975","SANTA FILOMENA DO MARANHÃO","MA","05/2019","1665"
"210975","SANTA FILOMENA DO MARANHÃO","MA","02/2019","1659"
"210975","SANTA FILOMENA DO MARANHÃO","MA","06/2019","1679"
"210975","SANTA FILOMENA DO MARANHÃO","MA","11/2019","1680"
"210975","SANTA FILOMENA DO MARANHÃO","MA","10/2019","1660"
"210975","SANTA FILOMENA DO MARANHÃO","MA","01/2019","1644"
"210975","SANTA FILOMENA DO MARANHÃO","MA","09/2019","1645"
"210975","SANTA FILOMENA DO MARANHÃO","MA","10/2018","1656"
"210975","SANTA FILOMENA DO MARANHÃO","MA","09/2018","1595"
"210975","SANTA FILOMENA DO MARANHÃO","MA","05/2018","1666"
"210975","SANTA FILOMENA DO MARANHÃO","MA","12/2018","1629"
"210975","SANTA FILOMENA DO MARANHÃO","MA","02/2018","1714"
"210975","SANTA FILOMENA DO MARANHÃO","MA","06/2018","1672"
"210975","SANTA FILOMENA DO MARANHÃO","MA","08/2018","1577"
"210975","SANTA FILOMENA DO MARANHÃO","MA","03/2018","1650"
"210975","SANTA FILOMENA DO MARANHÃO","MA","04/2018","1659"
"210975","SANTA FILOMENA DO MARANHÃO","MA","01/2018","1703"
"210975","SANTA FILOMENA DO MARANHÃO","MA","11/2018","1676"
"210975","SANTA FILOMENA DO MARANHÃO","MA","07/2018","1673"
"210975","SANTA FILOMENA DO MARANHÃO","MA","12/2017","1693"
"210975","SANTA FILOMENA DO MARANHÃO","MA","11/2017","1681"
"210975","SANTA FILOMENA DO MARANHÃO","MA","03/2017","1751"
"210975","SANTA FILOMENA DO MARANHÃO","MA","08/2017","1760"
"210975","SANTA FILOMENA DO MARANHÃO","MA","10/2017","1665"
"210975","SANTA FILOMENA DO MARANHÃO","MA","07/2017","1765"
"210975","SANTA FILOMENA DO MARANHÃO","MA","06/2017","1765"
"210975","SANTA FILOMENA DO MARANHÃO","MA","05/2017","1762"
"210975","SANTA FILOMENA DO MARANHÃO","MA","02/2017","1729"
"210975","SANTA FILOMENA DO MARANHÃO","MA","01/2017","1733"
"210975","SANTA FILOMENA DO MARANHÃO","MA","09/2017","1655"
"210975","SANTA FILOMENA DO MARANHÃO","MA","04/2017","1766"
"210975","SANTA FILOMENA DO MARANHÃO","MA","06/2016","1788"
"210975","SANTA FILOMENA DO MARANHÃO","MA","10/2016","1810"
"210975","SANTA FILOMENA DO MARANHÃO","MA","07/2016","1796"
"210975","SANTA FILOMENA DO MARANHÃO","MA","05/2016","1782"
"210975","SANTA FILOMENA DO MARANHÃO","MA","04/2016","1772"
"210975","SANTA FILOMENA DO MARANHÃO","MA","09/2016","1804"
"210975","SANTA FILOMENA DO MARANHÃO","MA","03/2016","1759"
"210975","SANTA FILOMENA DO MARANHÃO","MA","01/2016","1740"
"210975","SANTA FILOMENA DO MARANHÃO","MA","12/2016","1735"
"210975","SANTA FILOMENA DO MARANHÃO","MA","08/2016","1797"
"210975","SANTA FILOMENA DO MARANHÃO","MA","02/2016","1748"
"210975","SANTA FILOMENA DO MARANHÃO","MA","11/2016","1812"
"210975","SANTA FILOMENA DO MARANHÃO","MA","06/2015","1771"
"210975","SANTA FILOMENA DO MARANHÃO","MA","03/2025","1731"
"210975","SANTA FILOMENA DO MARANHÃO","MA","09/2015","1723"
"210975","SANTA FILOMENA DO MARANHÃO","MA","04/2015","1767"
"210975","SANTA FILOMENA DO MARANHÃO","MA","07/2015","1709"
"210975","SANTA FILOMENA DO MARANHÃO","MA","01/2015","1762"
"210975","SANTA FILOMENA DO MARANHÃO","MA","05/2015","1766"
"210975","SANTA FILOMENA DO MARANHÃO","MA","10/2015","1731"
"210975","SANTA FILOMENA DO MARANHÃO","MA","03/2015","1763"
"210975","SANTA FILOMENA DO MARANHÃO","MA","12/2015","1767"
"210975","SANTA FILOMENA DO MARANHÃO","MA","08/2015","1711"
"210975","SANTA FILOMENA DO MARANHÃO","MA","02/2015","1762"
"210975","SANTA FILOMENA DO MARANHÃO","MA","11/2015","1746"
"210975","SANTA FILOMENA DO MARANHÃO","MA","01/2014","1685"
"210975","SANTA FILOMENA DO MARANHÃO","MA","04/2014","1740"
"210975","SANTA FILOMENA DO MARANHÃO","MA","05/2014","1758"
"210975","SANTA FILOMENA DO MARANHÃO","MA","06/2014","1768"
"210975","SANTA FILOMENA DO MARANHÃO","MA","03/2014","1714"
"210975","SANTA FILOMENA DO MARANHÃO","MA","02/2014","1700"
"210975","SANTA FILOMENA DO MARANHÃO","MA","07/2014","1767"
"210975","SANTA FILOMENA DO MARANHÃO","MA","08/2014","1762"
"210975","SANTA FILOMENA DO MARANHÃO","MA","09/2014","1777"
"210975","SANTA FILOMENA DO MARANHÃO","MA","12/2014","1817"
"210975","SANTA FILOMENA DO MARANHÃO","MA","10/2014","1802"
"210975","SANTA FILOMENA DO MARANHÃO","MA","11/2014","1805"
"210975","SANTA FILOMENA DO MARANHÃO","MA","01/2013","1616"
"210975","SANTA FILOMENA DO MARANHÃO","MA","02/2013","1616"
"210975","SANTA FILOMENA DO MARANHÃO","MA","03/2013","1608"
"210975","SANTA FILOMENA DO MARANHÃO","MA","04/2013","1601"
"210975","SANTA FILOMENA DO MARANHÃO","MA","05/2013","1608"
"210975","SANTA FILOMENA DO MARANHÃO","MA","06/2013","1609"
"210975","SANTA FILOMENA DO MARANHÃO","MA","07/2013","1622"
"210975","SANTA FILOMENA DO MARANHÃO","MA","09/2013","1646"
"210975","SANTA FILOMENA DO MARANHÃO","MA","08/2013","1622"
"210975","SANTA FILOMENA DO MARANHÃO","MA","12/2013","1676"
"210975","SANTA FILOMENA DO MARANHÃO","MA","10/2013","1668"
"210975","SANTA FILOMENA DO MARANHÃO","MA","11/2013","1677"
"210975","SANTA FILOMENA DO MARANHÃO","MA","12/2012","1603"
"210975","SANTA FILOMENA DO MARANHÃO","MA","11/2012","1591"
"210975","SANTA FILOMENA DO MARANHÃO","MA","10/2012","1587"
"210975","SANTA FILOMENA DO MARANHÃO","MA","09/2012","1563"
"210975","SANTA FILOMENA DO MARANHÃO","MA","08/2012","1537"
"210975","SANTA FILOMENA DO MARANHÃO","MA","08/2025","1722"
"210980","SANTA HELENA","MA","01/2022","10381"
"210980","SANTA HELENA","MA","08/2025","11517"
"210980","SANTA HELENA","MA","08/2012","7387"
"210980","SANTA HELENA","MA","09/2012","7517"
"210980","SANTA HELENA","MA","10/2012","7616"
"210980","SANTA HELENA","MA","11/2012","7755"
"210980","SANTA HELENA","MA","12/2012","8059"
"210980","SANTA HELENA","MA","11/2013","8877"
"210980","SANTA HELENA","MA","10/2013","8715"
"210980","SANTA HELENA","MA","12/2013","8930"
"210980","SANTA HELENA","MA","08/2013","8390"
"210980","SANTA HELENA","MA","09/2013","8574"
"210980","SANTA HELENA","MA","07/2013","8327"
"210980","SANTA HELENA","MA","06/2013","8070"
"210980","SANTA HELENA","MA","05/2013","8066"
"210980","SANTA HELENA","MA","04/2013","8066"
"210980","SANTA HELENA","MA","03/2013","8075"
"210980","SANTA HELENA","MA","02/2013","8082"
"210980","SANTA HELENA","MA","01/2013","8070"
"210980","SANTA HELENA","MA","11/2014","10088"
"210980","SANTA HELENA","MA","10/2014","9981"
"210980","SANTA HELENA","MA","12/2014","10167"
"210980","SANTA HELENA","MA","09/2014","9883"
"210980","SANTA HELENA","MA","08/2014","9717"
"210980","SANTA HELENA","MA","07/2014","9405"
"210980","SANTA HELENA","MA","02/2014","8975"
"210980","SANTA HELENA","MA","03/2014","9001"
"210980","SANTA HELENA","MA","06/2014","9245"
"210980","SANTA HELENA","MA","05/2014","9131"
"210980","SANTA HELENA","MA","04/2014","9078"
"210980","SANTA HELENA","MA","01/2014","8946"
"210980","SANTA HELENA","MA","11/2015","9860"
"210980","SANTA HELENA","MA","02/2015","9754"
"210980","SANTA HELENA","MA","07/2015","9780"
"210980","SANTA HELENA","MA","09/2015","9838"
"210980","SANTA HELENA","MA","12/2015","9906"
"210980","SANTA HELENA","MA","03/2015","9836"
"210980","SANTA HELENA","MA","10/2015","9869"
"210980","SANTA HELENA","MA","08/2015","9809"
"210980","SANTA HELENA","MA","01/2015","9665"
"210980","SANTA HELENA","MA","05/2015","9916"
"210980","SANTA HELENA","MA","04/2015","9883"
"210980","SANTA HELENA","MA","06/2015","9954"
"210980","SANTA HELENA","MA","11/2016","10376"
"210980","SANTA HELENA","MA","02/2016","9824"
"210980","SANTA HELENA","MA","08/2016","10386"
"210980","SANTA HELENA","MA","12/2016","10071"
"210980","SANTA HELENA","MA","01/2016","9777"
"210980","SANTA HELENA","MA","04/2016","10028"
"210980","SANTA HELENA","MA","07/2016","10311"
"210980","SANTA HELENA","MA","09/2016","10464"
"210980","SANTA HELENA","MA","06/2016","10197"
"210980","SANTA HELENA","MA","10/2016","10509"
"210980","SANTA HELENA","MA","03/2016","9931"
"210980","SANTA HELENA","MA","05/2016","10137"
"210980","SANTA HELENA","MA","04/2017","10101"
"210980","SANTA HELENA","MA","08/2017","10478"
"210980","SANTA HELENA","MA","09/2017","9759"
"210980","SANTA HELENA","MA","05/2017","10174"
"210980","SANTA HELENA","MA","01/2017","10073"
"210980","SANTA HELENA","MA","10/2017","9933"
"210980","SANTA HELENA","MA","06/2017","10343"
"210980","SANTA HELENA","MA","07/2017","10423"
"210980","SANTA HELENA","MA","11/2017","10114"
"210980","SANTA HELENA","MA","12/2017","10396"
"210980","SANTA HELENA","MA","02/2017","10063"
"210980","SANTA HELENA","MA","03/2017","10080"
"210980","SANTA HELENA","MA","05/2018","10560"
"210980","SANTA HELENA","MA","07/2018","10599"
"210980","SANTA HELENA","MA","11/2018","10440"
"210980","SANTA HELENA","MA","01/2018","10690"
"210980","SANTA HELENA","MA","04/2018","10528"
"210980","SANTA HELENA","MA","03/2018","10484"
"210980","SANTA HELENA","MA","08/2018","10316"
"210980","SANTA HELENA","MA","02/2018","10737"
"210980","SANTA HELENA","MA","12/2018","10159"
"210980","SANTA HELENA","MA","06/2018","10579"
"210980","SANTA HELENA","MA","09/2018","10348"
"210980","SANTA HELENA","MA","10/2018","10409"
"210980","SANTA HELENA","MA","05/2019","10120"
"210980","SANTA HELENA","MA","09/2019","10013"
"210980","SANTA HELENA","MA","01/2019","10270"
"210980","SANTA HELENA","MA","10/2019","9998"
"210980","SANTA HELENA","MA","11/2019","10058"
"210980","SANTA HELENA","MA","06/2019","10186"
"210980","SANTA HELENA","MA","02/2019","10344"
"210980","SANTA HELENA","MA","12/2019","10278"
"210980","SANTA HELENA","MA","03/2019","10364"
"210980","SANTA HELENA","MA","07/2019","10210"
"210980","SANTA HELENA","MA","08/2019","10239"
"210980","SANTA HELENA","MA","04/2019","10097"
"210980","SANTA HELENA","MA","05/2020","10133"
"210980","SANTA HELENA","MA","09/2020","10167"
"210980","SANTA HELENA","MA","10/2020","10179"
"210980","SANTA HELENA","MA","12/2020","9957"
"210980","SANTA HELENA","MA","02/2020","9933"
"210980","SANTA HELENA","MA","03/2020","9972"
"210980","SANTA HELENA","MA","06/2020","10133"
"210980","SANTA HELENA","MA","01/2020","10292"
"210980","SANTA HELENA","MA","11/2020","9954"
"210980","SANTA HELENA","MA","04/2020","10119"
"210980","SANTA HELENA","MA","07/2020","10152"
"210980","SANTA HELENA","MA","08/2020","10157"
"210980","SANTA HELENA","MA","06/2021","9970"
"210980","SANTA HELENA","MA","07/2021","10019"
"210980","SANTA HELENA","MA","10/2021","10082"
"210980","SANTA HELENA","MA","08/2021","10044"
"210980","SANTA HELENA","MA","12/2021","10344"
"210980","SANTA HELENA","MA","01/2021","9957"
"210980","SANTA HELENA","MA","03/2021","9951"
"210980","SANTA HELENA","MA","04/2021","9947"
"210980","SANTA HELENA","MA","11/2021","10268"
"210980","SANTA HELENA","MA","02/2021","9954"
"210980","SANTA HELENA","MA","05/2021","9952"
"210980","SANTA HELENA","MA","09/2021","10050"
"210980","SANTA HELENA","MA","07/2022","11431"
"210980","SANTA HELENA","MA","03/2022","10745"
"210980","SANTA HELENA","MA","08/2022","11858"
"210980","SANTA HELENA","MA","11/2022","12557"
"210980","SANTA HELENA","MA","12/2022","12771"
"210980","SANTA HELENA","MA","03/2025","11485"
"210980","SANTA HELENA","MA","02/2022","10625"
"210980","SANTA HELENA","MA","09/2022","12240"
"210980","SANTA HELENA","MA","04/2022","10986"
"210980","SANTA HELENA","MA","10/2022","12436"
"210980","SANTA HELENA","MA","05/2022","11117"
"210980","SANTA HELENA","MA","06/2022","11167"
"210980","SANTA HELENA","MA","03/2023","12927"
"210980","SANTA HELENA","MA","04/2023","12626"
"210980","SANTA HELENA","MA","01/2023","12804"
"210980","SANTA HELENA","MA","06/2023","12650"
"210980","SANTA HELENA","MA","05/2023","12619"
"210980","SANTA HELENA","MA","07/2023","12697"
"210980","SANTA HELENA","MA","08/2023","12714"
"210980","SANTA HELENA","MA","09/2023","12712"
"210980","SANTA HELENA","MA","02/2023","12820"
"210980","SANTA HELENA","MA","10/2023","12693"
"210980","SANTA HELENA","MA","11/2023","12718"
"210980","SANTA HELENA","MA","12/2023","12735"
"210980","SANTA HELENA","MA","02/2024","12147"
"210980","SANTA HELENA","MA","03/2024","12248"
"210980","SANTA HELENA","MA","01/2024","12313"
"210980","SANTA HELENA","MA","06/2024","11530"
"210980","SANTA HELENA","MA","08/2024","11207"
"210980","SANTA HELENA","MA","09/2024","11135"
"210980","SANTA HELENA","MA","05/2024","11774"
"210980","SANTA HELENA","MA","10/2024","11225"
"210980","SANTA HELENA","MA","11/2024","11241"
"210980","SANTA HELENA","MA","12/2024","11449"
"210980","SANTA HELENA","MA","07/2024","11106"
"210980","SANTA HELENA","MA","04/2024","12148"
"210980","SANTA HELENA","MA","05/2025","11564"
"210980","SANTA HELENA","MA","09/2025","11592"
"210980","SANTA HELENA","MA","12/2025","11478"
"210980","SANTA HELENA","MA","10/2025","11601"
"210980","SANTA HELENA","MA","01/2025","11441"
"210980","SANTA HELENA","MA","11/2025","11603"
"210980","SANTA HELENA","MA","06/2025","11605"
"210980","SANTA HELENA","MA","07/2025","11556"
"210980","SANTA HELENA","MA","02/2025","11442"
"210990","SANTA INÊS","MA","08/2012","13504"
"210990","SANTA INÊS","MA","09/2012","13656"
"210990","SANTA INÊS","MA","10/2012","13792"
"210990","SANTA INÊS","MA","11/2012","13857"
"210990","SANTA INÊS","MA","12/2012","14028"
"210990","SANTA INÊS","MA","11/2013","14943"
"210990","SANTA INÊS","MA","10/2013","14739"
"210990","SANTA INÊS","MA","12/2013","15492"
"210990","SANTA INÊS","MA","08/2013","14394"
"210990","SANTA INÊS","MA","09/2013","14508"
"210990","SANTA INÊS","MA","07/2013","14309"
"210990","SANTA INÊS","MA","06/2013","14167"
"210990","SANTA INÊS","MA","05/2013","14116"
"210990","SANTA INÊS","MA","04/2013","14031"
"210990","SANTA INÊS","MA","03/2013","13991"
"210990","SANTA INÊS","MA","02/2013","14011"
"210990","SANTA INÊS","MA","01/2013","14031"
"210990","SANTA INÊS","MA","11/2014","17626"
"210990","SANTA INÊS","MA","10/2014","17489"
"210990","SANTA INÊS","MA","12/2014","17684"
"210990","SANTA INÊS","MA","09/2014","17350"
"210990","SANTA INÊS","MA","08/2014","17252"
"210990","SANTA INÊS","MA","07/2014","17159"
"210990","SANTA INÊS","MA","02/2014","16376"
"210990","SANTA INÊS","MA","03/2014","16578"
"210990","SANTA INÊS","MA","06/2014","17081"
"210990","SANTA INÊS","MA","05/2014","16916"
"210990","SANTA INÊS","MA","04/2014","16805"
"210990","SANTA INÊS","MA","01/2014","15646"
"210990","SANTA INÊS","MA","11/2015","16717"
"210990","SANTA INÊS","MA","07/2015","16477"
"210990","SANTA INÊS","MA","09/2015","16545"
"210990","SANTA INÊS","MA","03/2015","16762"
"210990","SANTA INÊS","MA","02/2015","16694"
"210990","SANTA INÊS","MA","10/2015","16588"
"210990","SANTA INÊS","MA","05/2015","16925"
"210990","SANTA INÊS","MA","01/2015","16605"
"210990","SANTA INÊS","MA","04/2015","16835"
"210990","SANTA INÊS","MA","12/2015","16775"
"210990","SANTA INÊS","MA","06/2015","16965"
"210990","SANTA INÊS","MA","08/2015","16529"
"210990","SANTA INÊS","MA","07/2016","16780"
"210990","SANTA INÊS","MA","08/2016","16812"
"210990","SANTA INÊS","MA","02/2016","16517"
"210990","SANTA INÊS","MA","11/2016","16902"
"210990","SANTA INÊS","MA","03/2016","16543"
"210990","SANTA INÊS","MA","12/2016","15933"
"210990","SANTA INÊS","MA","01/2016","16471"
"210990","SANTA INÊS","MA","09/2016","16836"
"210990","SANTA INÊS","MA","04/2016","16586"
"210990","SANTA INÊS","MA","10/2016","16886"
"210990","SANTA INÊS","MA","05/2016","16635"
"210990","SANTA INÊS","MA","06/2016","16720"
"210990","SANTA INÊS","MA","09/2017","15115"
"210990","SANTA INÊS","MA","03/2017","16004"
"210990","SANTA INÊS","MA","01/2017","15921"
"210990","SANTA INÊS","MA","04/2017","16186"
"210990","SANTA INÊS","MA","10/2017","15321"
"210990","SANTA INÊS","MA","05/2017","16322"
"210990","SANTA INÊS","MA","08/2017","16669"
"210990","SANTA INÊS","MA","02/2017","15933"
"210990","SANTA INÊS","MA","06/2017","16423"
"210990","SANTA INÊS","MA","07/2017","16517"
"210990","SANTA INÊS","MA","11/2017","15606"
"210990","SANTA INÊS","MA","12/2017","15966"
"210990","SANTA INÊS","MA","07/2018","16244"
"210990","SANTA INÊS","MA","11/2018","16349"
"210990","SANTA INÊS","MA","12/2018","15674"
"210990","SANTA INÊS","MA","01/2018","16695"
"210990","SANTA INÊS","MA","03/2018","15601"
"210990","SANTA INÊS","MA","08/2018","15570"
"210990","SANTA INÊS","MA","04/2018","15832"
"210990","SANTA INÊS","MA","02/2018","16994"
"210990","SANTA INÊS","MA","05/2018","15968"
"210990","SANTA INÊS","MA","06/2018","16130"
"210990","SANTA INÊS","MA","09/2018","15902"
"210990","SANTA INÊS","MA","10/2018","16207"
"210990","SANTA INÊS","MA","05/2019","15251"
"210990","SANTA INÊS","MA","09/2019","15450"
"210990","SANTA INÊS","MA","01/2019","15942"
"210990","SANTA INÊS","MA","10/2019","15627"
