"Código","Unidade Territorial","UF","Referência","Número de pessoas com deficiência cadastradas no Cadastro Único"
"210015","ÁGUA DOCE DO MARANHÃO","MA","02/2025","290"
"210015","ÁGUA DOCE DO MARANHÃO","MA","01/2025","290"
"210015","ÁGUA DOCE DO MARANHÃO","MA","08/2025","290"
"210015","ÁGUA DOCE DO MARANHÃO","MA","03/2025","288"
"210020","ALCÂNTARA","MA","03/2025","754"
"210020","ALCÂNTARA","MA","09/2012","178"
"210020","ALCÂNTARA","MA","10/2012","179"
"210020","ALCÂNTARA","MA","11/2012","180"
"210020","ALCÂNTARA","MA","12/2012","183"
"210020","ALCÂNTARA","MA","11/2013","206"
"210020","ALCÂNTARA","MA","10/2013","204"
"210020","ALCÂNTARA","MA","12/2013","212"
"210020","ALCÂNTARA","MA","08/2013","202"
"210020","ALCÂNTARA","MA","09/2013","203"
"210020","ALCÂNTARA","MA","06/2013","190"
"210020","ALCÂNTARA","MA","07/2013","196"
"210020","ALCÂNTARA","MA","05/2013","185"
"210020","ALCÂNTARA","MA","04/2013","185"
"210020","ALCÂNTARA","MA","03/2013","186"
"210020","ALCÂNTARA","MA","02/2013","183"
"210020","ALCÂNTARA","MA","01/2013","183"
"210020","ALCÂNTARA","MA","11/2014","235"
"210020","ALCÂNTARA","MA","10/2014","234"
"210020","ALCÂNTARA","MA","12/2014","239"
"210020","ALCÂNTARA","MA","09/2014","232"
"210020","ALCÂNTARA","MA","07/2014","229"
"210020","ALCÂNTARA","MA","02/2014","215"
"210020","ALCÂNTARA","MA","03/2014","219"
"210020","ALCÂNTARA","MA","06/2014","227"
"210020","ALCÂNTARA","MA","05/2014","224"
"210020","ALCÂNTARA","MA","04/2014","221"
"210020","ALCÂNTARA","MA","01/2014","211"
"210020","ALCÂNTARA","MA","11/2015","243"
"210020","ALCÂNTARA","MA","02/2015","241"
"210020","ALCÂNTARA","MA","09/2015","240"
"210020","ALCÂNTARA","MA","12/2015","243"
"210020","ALCÂNTARA","MA","03/2015","239"
"210020","ALCÂNTARA","MA","10/2015","244"
"210020","ALCÂNTARA","MA","01/2015","240"
"210020","ALCÂNTARA","MA","07/2015","239"
"210020","ALCÂNTARA","MA","04/2015","239"
"210020","ALCÂNTARA","MA","06/2015","238"
"210020","ALCÂNTARA","MA","05/2015","241"
"210020","ALCÂNTARA","MA","08/2015","239"
"210020","ALCÂNTARA","MA","08/2016","251"
"210020","ALCÂNTARA","MA","07/2016","251"
"210020","ALCÂNTARA","MA","11/2016","253"
"210020","ALCÂNTARA","MA","02/2016","246"
"210020","ALCÂNTARA","MA","03/2016","246"
"210020","ALCÂNTARA","MA","12/2016","239"
"210020","ALCÂNTARA","MA","01/2016","246"
"210020","ALCÂNTARA","MA","04/2016","248"
"210020","ALCÂNTARA","MA","09/2016","251"
"210020","ALCÂNTARA","MA","05/2016","249"
"210020","ALCÂNTARA","MA","10/2016","254"
"210020","ALCÂNTARA","MA","06/2016","249"
"210020","ALCÂNTARA","MA","04/2017","262"
"210020","ALCÂNTARA","MA","08/2017","324"
"210020","ALCÂNTARA","MA","09/2017","313"
"210020","ALCÂNTARA","MA","02/2017","245"
"210020","ALCÂNTARA","MA","05/2017","267"
"210020","ALCÂNTARA","MA","03/2017","250"
"210020","ALCÂNTARA","MA","01/2017","240"
"210020","ALCÂNTARA","MA","11/2017","427"
"210020","ALCÂNTARA","MA","10/2017","379"
"210020","ALCÂNTARA","MA","06/2017","274"
"210020","ALCÂNTARA","MA","07/2017","291"
"210020","ALCÂNTARA","MA","12/2017","462"
"210020","ALCÂNTARA","MA","03/2018","483"
"210020","ALCÂNTARA","MA","07/2018","503"
"210020","ALCÂNTARA","MA","11/2018","543"
"210020","ALCÂNTARA","MA","12/2018","556"
"210020","ALCÂNTARA","MA","01/2018","473"
"210020","ALCÂNTARA","MA","04/2018","487"
"210020","ALCÂNTARA","MA","08/2018","502"
"210020","ALCÂNTARA","MA","02/2018","474"
"210020","ALCÂNTARA","MA","05/2018","489"
"210020","ALCÂNTARA","MA","06/2018","497"
"210020","ALCÂNTARA","MA","09/2018","518"
"210020","ALCÂNTARA","MA","10/2018","532"
"210020","ALCÂNTARA","MA","05/2019","587"
"210020","ALCÂNTARA","MA","01/2019","563"
"210020","ALCÂNTARA","MA","09/2019","611"
"210020","ALCÂNTARA","MA","10/2019","619"
"210020","ALCÂNTARA","MA","08/2012","169"
"210020","ALCÂNTARA","MA","11/2019","628"
"210020","ALCÂNTARA","MA","06/2019","591"
"210020","ALCÂNTARA","MA","02/2019","567"
"210020","ALCÂNTARA","MA","12/2019","635"
"210020","ALCÂNTARA","MA","03/2019","570"
"210020","ALCÂNTARA","MA","04/2019","576"
"210020","ALCÂNTARA","MA","07/2019","598"
"210020","ALCÂNTARA","MA","08/2019","609"
"210020","ALCÂNTARA","MA","05/2020","643"
"210020","ALCÂNTARA","MA","09/2020","670"
"210020","ALCÂNTARA","MA","10/2020","675"
"210020","ALCÂNTARA","MA","12/2020","681"
"210020","ALCÂNTARA","MA","02/2020","633"
"210020","ALCÂNTARA","MA","03/2020","639"
"210020","ALCÂNTARA","MA","06/2020","645"
"210020","ALCÂNTARA","MA","01/2020","640"
"210020","ALCÂNTARA","MA","11/2020","676"
"210020","ALCÂNTARA","MA","04/2020","642"
"210020","ALCÂNTARA","MA","07/2020","649"
"210020","ALCÂNTARA","MA","08/2020","662"
"210020","ALCÂNTARA","MA","06/2021","684"
"210020","ALCÂNTARA","MA","07/2021","688"
"210020","ALCÂNTARA","MA","08/2021","690"
"210020","ALCÂNTARA","MA","12/2021","695"
"210020","ALCÂNTARA","MA","01/2021","685"
"210020","ALCÂNTARA","MA","04/2021","682"
"210020","ALCÂNTARA","MA","02/2021","684"
"210020","ALCÂNTARA","MA","03/2021","681"
"210020","ALCÂNTARA","MA","10/2021","691"
"210020","ALCÂNTARA","MA","11/2021","689"
"210020","ALCÂNTARA","MA","05/2021","683"
"210020","ALCÂNTARA","MA","09/2021","692"
"210020","ALCÂNTARA","MA","07/2022","730"
"210020","ALCÂNTARA","MA","03/2022","704"
"210020","ALCÂNTARA","MA","08/2022","738"
"210020","ALCÂNTARA","MA","11/2022","748"
"210020","ALCÂNTARA","MA","12/2022","754"
"210020","ALCÂNTARA","MA","01/2022","696"
"210020","ALCÂNTARA","MA","02/2022","700"
"210020","ALCÂNTARA","MA","09/2022","739"
"210020","ALCÂNTARA","MA","04/2022","717"
"210020","ALCÂNTARA","MA","10/2022","745"
"210020","ALCÂNTARA","MA","05/2022","724"
"210020","ALCÂNTARA","MA","06/2022","725"
"210020","ALCÂNTARA","MA","03/2023","758"
"210020","ALCÂNTARA","MA","04/2023","753"
"210020","ALCÂNTARA","MA","01/2023","756"
"210020","ALCÂNTARA","MA","06/2023","752"
"210020","ALCÂNTARA","MA","05/2023","749"
"210020","ALCÂNTARA","MA","07/2023","757"
"210020","ALCÂNTARA","MA","08/2023","758"
"210020","ALCÂNTARA","MA","09/2023","762"
"210020","ALCÂNTARA","MA","10/2023","765"
"210020","ALCÂNTARA","MA","02/2023","757"
"210020","ALCÂNTARA","MA","12/2023","769"
"210020","ALCÂNTARA","MA","11/2023","771"
"210020","ALCÂNTARA","MA","02/2024","769"
"210020","ALCÂNTARA","MA","03/2024","767"
"210020","ALCÂNTARA","MA","01/2024","764"
"210020","ALCÂNTARA","MA","04/2024","775"
"210020","ALCÂNTARA","MA","06/2024","772"
"210020","ALCÂNTARA","MA","07/2024","748"
"210020","ALCÂNTARA","MA","08/2024","756"
"210020","ALCÂNTARA","MA","09/2024","735"
"210020","ALCÂNTARA","MA","05/2024","768"
"210020","ALCÂNTARA","MA","10/2024","740"
"210020","ALCÂNTARA","MA","11/2024","753"
"210020","ALCÂNTARA","MA","12/2024","782"
"210020","ALCÂNTARA","MA","09/2025","826"
"210020","ALCÂNTARA","MA","12/2025","836"
"210020","ALCÂNTARA","MA","10/2025","837"
"210020","ALCÂNTARA","MA","11/2025","843"
"210020","ALCÂNTARA","MA","06/2025","795"
"210020","ALCÂNTARA","MA","07/2025","807"
"210020","ALCÂNTARA","MA","02/2025","758"
"210020","ALCÂNTARA","MA","01/2025","772"
"210020","ALCÂNTARA","MA","08/2025","817"
"210030","ALDEIAS ALTAS","MA","12/2015","472"
"210030","ALDEIAS ALTAS","MA","08/2012","190"
"210030","ALDEIAS ALTAS","MA","09/2012","211"
"210030","ALDEIAS ALTAS","MA","10/2012","222"
"210030","ALDEIAS ALTAS","MA","11/2012","252"
"210030","ALDEIAS ALTAS","MA","12/2012","264"
"210030","ALDEIAS ALTAS","MA","11/2013","371"
"210030","ALDEIAS ALTAS","MA","10/2013","352"
"210030","ALDEIAS ALTAS","MA","12/2013","375"
"210030","ALDEIAS ALTAS","MA","08/2013","316"
"210030","ALDEIAS ALTAS","MA","09/2013","328"
"210030","ALDEIAS ALTAS","MA","07/2013","305"
"210030","ALDEIAS ALTAS","MA","06/2013","297"
"210030","ALDEIAS ALTAS","MA","05/2013","288"
"210030","ALDEIAS ALTAS","MA","04/2013","280"
"210030","ALDEIAS ALTAS","MA","03/2013","276"
"210030","ALDEIAS ALTAS","MA","02/2013","273"
"210030","ALDEIAS ALTAS","MA","01/2013","269"
"210030","ALDEIAS ALTAS","MA","11/2014","426"
"210030","ALDEIAS ALTAS","MA","10/2014","423"
"210030","ALDEIAS ALTAS","MA","12/2014","429"
"210030","ALDEIAS ALTAS","MA","09/2014","419"
"210030","ALDEIAS ALTAS","MA","07/2014","412"
"210030","ALDEIAS ALTAS","MA","02/2014","377"
"210030","ALDEIAS ALTAS","MA","03/2014","382"
"210030","ALDEIAS ALTAS","MA","06/2014","406"
"210030","ALDEIAS ALTAS","MA","05/2014","395"
"210030","ALDEIAS ALTAS","MA","04/2014","391"
"210030","ALDEIAS ALTAS","MA","01/2014","375"
"210030","ALDEIAS ALTAS","MA","11/2015","472"
"210030","ALDEIAS ALTAS","MA","02/2015","447"
"210030","ALDEIAS ALTAS","MA","07/2015","458"
"210030","ALDEIAS ALTAS","MA","08/2015","459"
"210030","ALDEIAS ALTAS","MA","09/2015","464"
"210030","ALDEIAS ALTAS","MA","03/2015","450"
"210030","ALDEIAS ALTAS","MA","10/2015","469"
"210030","ALDEIAS ALTAS","MA","04/2015","453"
"210030","ALDEIAS ALTAS","MA","01/2015","436"
"210030","ALDEIAS ALTAS","MA","05/2015","456"
"210030","ALDEIAS ALTAS","MA","06/2015","458"
"210030","ALDEIAS ALTAS","MA","07/2016","471"
"210030","ALDEIAS ALTAS","MA","11/2016","478"
"210030","ALDEIAS ALTAS","MA","02/2016","468"
"210030","ALDEIAS ALTAS","MA","08/2016","475"
"210030","ALDEIAS ALTAS","MA","03/2016","473"
"210030","ALDEIAS ALTAS","MA","12/2016","469"
"210030","ALDEIAS ALTAS","MA","01/2016","469"
"210030","ALDEIAS ALTAS","MA","09/2016","476"
"210030","ALDEIAS ALTAS","MA","05/2016","472"
"210030","ALDEIAS ALTAS","MA","04/2016","474"
"210030","ALDEIAS ALTAS","MA","06/2016","470"
"210030","ALDEIAS ALTAS","MA","10/2016","480"
"210030","ALDEIAS ALTAS","MA","04/2017","465"
"210030","ALDEIAS ALTAS","MA","09/2017","425"
"210030","ALDEIAS ALTAS","MA","02/2017","468"
"210030","ALDEIAS ALTAS","MA","01/2017","468"
"210030","ALDEIAS ALTAS","MA","10/2017","428"
"210030","ALDEIAS ALTAS","MA","05/2017","467"
"210030","ALDEIAS ALTAS","MA","06/2017","462"
"210030","ALDEIAS ALTAS","MA","11/2017","432"
"210030","ALDEIAS ALTAS","MA","08/2017","468"
"210030","ALDEIAS ALTAS","MA","03/2017","467"
"210030","ALDEIAS ALTAS","MA","07/2017","462"
"210030","ALDEIAS ALTAS","MA","12/2017","443"
"210030","ALDEIAS ALTAS","MA","07/2018","439"
"210030","ALDEIAS ALTAS","MA","11/2018","415"
"210030","ALDEIAS ALTAS","MA","01/2018","454"
"210030","ALDEIAS ALTAS","MA","04/2018","432"
"210030","ALDEIAS ALTAS","MA","03/2018","431"
"210030","ALDEIAS ALTAS","MA","08/2018","391"
"210030","ALDEIAS ALTAS","MA","02/2018","456"
"210030","ALDEIAS ALTAS","MA","12/2018","434"
"210030","ALDEIAS ALTAS","MA","05/2018","439"
"210030","ALDEIAS ALTAS","MA","06/2018","439"
"210030","ALDEIAS ALTAS","MA","09/2018","400"
"210030","ALDEIAS ALTAS","MA","10/2018","409"
"210030","ALDEIAS ALTAS","MA","05/2019","461"
"210030","ALDEIAS ALTAS","MA","01/2019","468"
"210030","ALDEIAS ALTAS","MA","09/2019","479"
"210030","ALDEIAS ALTAS","MA","10/2019","486"
"210030","ALDEIAS ALTAS","MA","11/2019","497"
"210030","ALDEIAS ALTAS","MA","06/2019","464"
"210030","ALDEIAS ALTAS","MA","02/2019","474"
"210030","ALDEIAS ALTAS","MA","12/2019","504"
"210030","ALDEIAS ALTAS","MA","03/2019","472"
"210030","ALDEIAS ALTAS","MA","04/2019","462"
"210030","ALDEIAS ALTAS","MA","07/2019","471"
"210030","ALDEIAS ALTAS","MA","08/2019","487"
"210030","ALDEIAS ALTAS","MA","05/2020","486"
"210030","ALDEIAS ALTAS","MA","09/2020","489"
"210030","ALDEIAS ALTAS","MA","10/2020","492"
"210030","ALDEIAS ALTAS","MA","12/2020","475"
"210030","ALDEIAS ALTAS","MA","03/2020","482"
"210030","ALDEIAS ALTAS","MA","06/2020","486"
"210030","ALDEIAS ALTAS","MA","02/2020","481"
"210030","ALDEIAS ALTAS","MA","01/2020","513"
"210030","ALDEIAS ALTAS","MA","11/2020","472"
"210030","ALDEIAS ALTAS","MA","04/2020","483"
"210030","ALDEIAS ALTAS","MA","07/2020","486"
"210030","ALDEIAS ALTAS","MA","08/2020","489"
"210030","ALDEIAS ALTAS","MA","06/2021","485"
"210030","ALDEIAS ALTAS","MA","07/2021","499"
"210030","ALDEIAS ALTAS","MA","08/2021","500"
"210030","ALDEIAS ALTAS","MA","10/2021","505"
"210030","ALDEIAS ALTAS","MA","11/2021","523"
"210030","ALDEIAS ALTAS","MA","12/2021","518"
"210030","ALDEIAS ALTAS","MA","01/2021","474"
"210030","ALDEIAS ALTAS","MA","03/2021","475"
"210030","ALDEIAS ALTAS","MA","04/2021","480"
"210030","ALDEIAS ALTAS","MA","02/2021","473"
"210030","ALDEIAS ALTAS","MA","05/2021","484"
"210030","ALDEIAS ALTAS","MA","09/2021","504"
"210030","ALDEIAS ALTAS","MA","07/2022","580"
"210030","ALDEIAS ALTAS","MA","03/2022","532"
"210030","ALDEIAS ALTAS","MA","08/2022","589"
"210030","ALDEIAS ALTAS","MA","11/2022","613"
"210030","ALDEIAS ALTAS","MA","12/2022","622"
"210030","ALDEIAS ALTAS","MA","01/2022","519"
"210030","ALDEIAS ALTAS","MA","02/2022","527"
"210030","ALDEIAS ALTAS","MA","09/2022","597"
"210030","ALDEIAS ALTAS","MA","04/2022","545"
"210030","ALDEIAS ALTAS","MA","10/2022","601"
"210030","ALDEIAS ALTAS","MA","05/2022","559"
"210030","ALDEIAS ALTAS","MA","06/2022","563"
"210030","ALDEIAS ALTAS","MA","01/2023","626"
"210030","ALDEIAS ALTAS","MA","03/2023","640"
"210030","ALDEIAS ALTAS","MA","04/2023","643"
"210030","ALDEIAS ALTAS","MA","06/2023","676"
"210030","ALDEIAS ALTAS","MA","05/2023","661"
"210030","ALDEIAS ALTAS","MA","07/2023","687"
"210030","ALDEIAS ALTAS","MA","08/2023","688"
"210030","ALDEIAS ALTAS","MA","09/2023","697"
"210030","ALDEIAS ALTAS","MA","12/2023","706"
"210030","ALDEIAS ALTAS","MA","02/2023","632"
"210030","ALDEIAS ALTAS","MA","10/2023","695"
"210030","ALDEIAS ALTAS","MA","11/2023","701"
"210030","ALDEIAS ALTAS","MA","02/2024","704"
"210030","ALDEIAS ALTAS","MA","06/2024","756"
"210030","ALDEIAS ALTAS","MA","07/2024","743"
"210030","ALDEIAS ALTAS","MA","08/2024","752"
"210030","ALDEIAS ALTAS","MA","09/2024","748"
"210030","ALDEIAS ALTAS","MA","01/2024","692"
"210030","ALDEIAS ALTAS","MA","05/2024","746"
"210030","ALDEIAS ALTAS","MA","10/2024","759"
"210030","ALDEIAS ALTAS","MA","11/2024","764"
"210030","ALDEIAS ALTAS","MA","12/2024","783"
"210030","ALDEIAS ALTAS","MA","03/2024","719"
"210030","ALDEIAS ALTAS","MA","04/2024","745"
"210030","ALDEIAS ALTAS","MA","09/2025","895"
"210030","ALDEIAS ALTAS","MA","12/2025","963"
"210030","ALDEIAS ALTAS","MA","10/2025","921"
"210030","ALDEIAS ALTAS","MA","11/2025","939"
"210030","ALDEIAS ALTAS","MA","06/2025","839"
"210030","ALDEIAS ALTAS","MA","07/2025","863"
"210030","ALDEIAS ALTAS","MA","02/2025","789"
"210030","ALDEIAS ALTAS","MA","01/2025","791"
"210030","ALDEIAS ALTAS","MA","08/2025","873"
"210030","ALDEIAS ALTAS","MA","03/2025","795"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2012","18"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2025","206"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2025","214"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2025","214"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2025","209"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2025","210"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2025","213"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2025","209"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2025","207"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2025","203"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2025","208"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2024","196"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2024","195"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2024","218"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2024","212"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2024","205"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2024","200"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2024","204"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2024","200"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2024","200"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2024","195"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2024","194"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2024","195"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2023","192"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2023","199"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2023","199"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2023","196"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2023","191"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2023","189"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2023","191"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2023","190"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2023","189"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2023","192"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2023","190"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2023","192"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2022","179"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2022","176"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2022","191"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2022","168"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2022","185"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2022","156"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2022","148"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2022","189"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2022","192"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2022","183"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2022","160"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2022","180"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2021","134"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2021","120"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2021","96"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2021","104"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2021","96"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2021","96"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2021","148"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2021","146"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2021","141"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2021","129"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2021","127"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2021","120"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2020","97"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2020","92"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2020","89"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2020","96"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2020","96"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2020","92"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2020","89"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2020","87"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2020","96"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2020","99"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2020","97"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2020","92"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2019","83"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2019","86"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2019","84"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2019","74"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2019","82"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2019","96"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2019","83"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2019","92"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2019","90"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2019","86"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2019","72"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2019","83"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2018","70"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2018","69"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2018","70"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2018","69"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2018","68"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2018","69"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2018","68"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2018","68"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2018","72"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2018","71"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2018","70"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2018","67"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2017","66"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2017","28"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2017","28"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2017","32"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2017","32"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2017","63"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2017","43"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2017","22"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2017","32"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2017","32"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2017","29"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2017","32"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2016","23"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2016","23"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2016","23"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2016","23"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2016","23"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2016","24"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2016","22"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2016","23"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2016","23"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2016","23"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2016","22"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2016","23"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2015","23"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2015","20"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2015","23"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2015","24"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2015","20"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2015","24"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2015","19"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2015","24"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2015","20"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2015","23"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2015","19"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2015","25"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2014","19"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2014","18"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2014","19"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2014","18"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2014","18"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2014","18"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2014","19"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2014","18"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2014","18"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2014","19"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2014","19"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2013","18"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2013","18"
